,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,extended_tweet,retweeted_status,extended_entities,display_text_range
82,Thu Apr 30 10:12:15 +0000 2020,1255802134102228995,1255802134102228995,"RT @QuickTake: 😷 What DIY face mask is most effective in protecting yourself from #Covid19?
a. bra cup
b. bandana
c. coffee filter
d. other…","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,0,0,0,"{'hashtags': [{'text': 'Covid19', 'indices': [82, 90]}], 'urls': [], 'user_mentions': [{'screen_name': 'QuickTake', 'name': 'Bloomberg QuickTake', 'id': 252751061, 'id_str': '252751061', 'indices': [3, 13]}], 'symbols': []}",False,False,,low,en,[{'tag': None}],,"{'created_at': 'Thu Apr 30 09:16:10 +0000 2020', 'id': 1255788020743254016, 'id_str': '1255788020743254016', 'text': '😷 What DIY face mask is most effective in protecting yourself from #Covid19?\na. bra cup\nb. bandana\nc. coffee filter… https://t.co/zlNgFxsBcr', 'display_text_range': [0, 140], 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 252751061, 'id_str': '252751061', 'name': 'Bloomberg QuickTake', 'screen_name': 'QuickTake', 'location': None, 'url': 'https://bloom.bg/31N0XzX', 'description': 'Global news the world needs today. Subscribe to our daily newsletter 👉http://bloom.bg/31N0XzX', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 1088178, 'friends_count': 1353, 'listed_count': 7120, 'favourites_count': 1040, 'statuses_count': 182884, 'created_at': 'Tue Feb 15 20:50:58 +0000 2011', 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_link_color': '7FDBB6', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1201727640828289024/5qNzuVlU_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1201727640828289024/5qNzuVlU_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/252751061/1575349172', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': '😷 What DIY face mask is most effective in protecting yourself from #Covid19?\na. bra cup\nb. bandana\nc. coffee filter\nd. other\n@SmartAirFilters has tested 30 different materials, CEO Paddy Robertson tells @selinawangtv https://t.co/SRzmINP46D', 'display_text_range': [0, 216], 'entities': {'hashtags': [{'text': 'Covid19', 'indices': [67, 75]}], 'urls': [], 'user_mentions': [{'screen_name': 'SmartAirFilters', 'name': 'Smart Air', 'id': 2974311683, 'id_str': '2974311683', 'indices': [125, 141]}, {'screen_name': 'selinawangtv', 'name': 'Selina Wang', 'id': 853669477, 'id_str': '853669477', 'indices': [203, 216]}], 'symbols': [], 'media': [{'id': 1255786490745020416, 'id_str': '1255786490745020416', 'indices': [217, 240], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1255786490745020416/img/D5N63pVrHL5ZCoTL.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1255786490745020416/img/D5N63pVrHL5ZCoTL.jpg', 'url': 'https://t.co/SRzmINP46D', 'display_url': 'pic.twitter.com/SRzmINP46D', 'expanded_url': 'https://twitter.com/QuickTake/status/1255788020743254016/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 138905, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1255786490745020416/pl/Uc1MX-dhbMvSFtBW.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255786490745020416/vid/480x480/VuBch3TsphgtWPv7.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255786490745020416/vid/320x320/-7ou5Ldnc0hnFaxH.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255786490745020416/vid/720x720/51zaKH03DkCPKSuo.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1255786490745020416, 'id_str': '1255786490745020416', 'indices': [217, 240], 'additional_media_info': {'monetizable': False}, 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1255786490745020416/img/D5N63pVrHL5ZCoTL.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1255786490745020416/img/D5N63pVrHL5ZCoTL.jpg', 'url': 'https://t.co/SRzmINP46D', 'display_url': 'pic.twitter.com/SRzmINP46D', 'expanded_url': 'https://twitter.com/QuickTake/status/1255788020743254016/video/1', 'type': 'video', 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 138905, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1255786490745020416/pl/Uc1MX-dhbMvSFtBW.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255786490745020416/vid/480x480/VuBch3TsphgtWPv7.mp4?tag=13'}, {'bitrate': 432000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255786490745020416/vid/320x320/-7ou5Ldnc0hnFaxH.mp4?tag=13'}, {'bitrate': 1280000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1255786490745020416/vid/720x720/51zaKH03DkCPKSuo.mp4?tag=13'}]}, 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]}}, 'quote_count': 8, 'reply_count': 6, 'retweet_count': 48, 'favorite_count': 120, 'entities': {'hashtags': [{'text': 'Covid19', 'indices': [67, 75]}], 'urls': [{'url': 'https://t.co/zlNgFxsBcr', 'expanded_url': 'https://twitter.com/i/web/status/1255788020743254016', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",,
83,Thu Apr 30 10:10:05 +0000 2020,1255801591988453380,1255801591988453380,Libyan militia commander Khalifa Haftar orders his forces to freeze operations during the Muslim holy month of Rama… https://t.co/s07F4jgLOq,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,2,8,9,17,"{'hashtags': [], 'urls': [{'url': 'https://t.co/s07F4jgLOq', 'expanded_url': 'https://twitter.com/i/web/status/1255801591988453380', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'Libyan militia commander Khalifa Haftar orders his forces to freeze operations during the Muslim holy month of Ramadan, as criticism mounts over his bid to consolidate power in the oil-rich east https://t.co/fnZ715aJQD', 'display_text_range': [0, 218], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/fnZ715aJQD', 'expanded_url': 'https://trib.al/dzHkVdr', 'display_url': 'trib.al/dzHkVdr', 'indices': [195, 218]}], 'user_mentions': [], 'symbols': []}}",,,
84,Thu Apr 30 10:10:05 +0000 2020,1255801588817498112,1255801588817498112,Apple and Google want to track the infected with smartphones. But their plan hinges on testing that still remains s… https://t.co/hGQCsyoTpm,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,1,11,29,45,"{'hashtags': [], 'urls': [{'url': 'https://t.co/hGQCsyoTpm', 'expanded_url': 'https://twitter.com/i/web/status/1255801588817498112', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'Apple and Google want to track the infected with smartphones. But their plan hinges on testing that still remains scarce https://t.co/l2PaevlH4E', 'display_text_range': [0, 144], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/l2PaevlH4E', 'expanded_url': 'https://trib.al/T1T3eRn', 'display_url': 'trib.al/T1T3eRn', 'indices': [121, 144]}], 'user_mentions': [], 'symbols': []}}",,,
85,Thu Apr 30 10:08:05 +0000 2020,1255801086188949504,1255801086188949504,SoftBank sees a wider loss of $8.5 billion because of deeper difficulties at WeWork https://t.co/np8TkVzTTd,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,5,8,21,34,"{'hashtags': [], 'urls': [{'url': 'https://t.co/np8TkVzTTd', 'expanded_url': 'https://trib.al/fDDo6U1', 'display_url': 'trib.al/fDDo6U1', 'indices': [84, 107]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
86,Thu Apr 30 10:07:02 +0000 2020,1255800823906553858,1255800823906553858,Italy's Giuseppe Conte is preparing to further ease lockdown measures beginning in mid-May if there is no spike in… https://t.co/6vYawGxQ44,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,1,16,27,"{'hashtags': [], 'urls': [{'url': 'https://t.co/6vYawGxQ44', 'expanded_url': 'https://twitter.com/i/web/status/1255800823906553858', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': ""Italy's Giuseppe Conte is preparing to further ease lockdown measures beginning in mid-May if there is no spike in new virus cases https://t.co/TC74buIaDr"", 'display_text_range': [0, 154], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/TC74buIaDr', 'expanded_url': 'https://trib.al/hznuhul', 'display_url': 'trib.al/hznuhul', 'indices': [131, 154]}], 'user_mentions': [], 'symbols': []}}",,,
87,Thu Apr 30 09:54:02 +0000 2020,1255797552051638273,1255797552051638273,Google parent Alphabet makes record stock buybacks even as mass unemployment and economic uncertainty boost scrutin… https://t.co/Ya97LmKvsV,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,10,7,27,42,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Ya97LmKvsV', 'expanded_url': 'https://twitter.com/i/web/status/1255797552051638273', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'Google parent Alphabet makes record stock buybacks even as mass unemployment and economic uncertainty boost scrutiny of the practice https://t.co/muAwePoGsU', 'display_text_range': [0, 156], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/muAwePoGsU', 'expanded_url': 'https://trib.al/mRmlD33', 'display_url': 'trib.al/mRmlD33', 'indices': [133, 156]}], 'user_mentions': [], 'symbols': []}}",,,
88,Thu Apr 30 09:54:02 +0000 2020,1255797550151499781,1255797550151499781,A gauge of Russian manufacturing slumps to the lowest level since records began in 1997 https://t.co/hfWKY0VMqR,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,2,4,19,27,"{'hashtags': [], 'urls': [{'url': 'https://t.co/hfWKY0VMqR', 'expanded_url': 'https://trib.al/0O6BrAC', 'display_url': 'trib.al/0O6BrAC', 'indices': [88, 111]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
89,Thu Apr 30 09:53:07 +0000 2020,1255797322346303488,1255797322346303488,German officials signal there won’t be a significant further easing of restrictions on public life for at least ano… https://t.co/m30dFPiXZK,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,1,2,20,33,"{'hashtags': [], 'urls': [{'url': 'https://t.co/m30dFPiXZK', 'expanded_url': 'https://twitter.com/i/web/status/1255797322346303488', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'German officials signal there won’t be a significant further easing of restrictions on public life for at least another week  https://t.co/iHcU2WcfqJ', 'display_text_range': [0, 149], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/iHcU2WcfqJ', 'expanded_url': 'https://trib.al/OHJE81a', 'display_url': 'trib.al/OHJE81a', 'indices': [126, 149]}], 'user_mentions': [], 'symbols': []}}",,,
90,Thu Apr 30 09:53:07 +0000 2020,1255797319070613504,1255797319070613504,U.K. homebuilders are starting to pull out of deals to buy land as they brace for a hit to demand https://t.co/xK89LSaQZO,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,3,4,16,32,"{'hashtags': [], 'urls': [{'url': 'https://t.co/xK89LSaQZO', 'expanded_url': 'https://trib.al/dquhPx4', 'display_url': 'trib.al/dquhPx4', 'indices': [98, 121]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
91,Thu Apr 30 09:51:06 +0000 2020,1255796812369268736,1255796812369268736,"Singapore's 5G plan leaves time for mobile phone carriers to make money, says the communications minister https://t.co/l1ZsP6qT6d","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381599, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,5,17,44,"{'hashtags': [], 'urls': [{'url': 'https://t.co/l1ZsP6qT6d', 'expanded_url': 'https://trib.al/OWitA8L', 'display_url': 'trib.al/OWitA8L', 'indices': [106, 129]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
