,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,retweeted_status,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,filter_level,lang,matching_rules,display_text_range,extended_tweet,possibly_sensitive
50,Sun Apr 26 14:58:00 +0000 2020,1254424497618378752,1254424497618378752,Global speculation about Kim Jong Un’s health has intensified https://t.co/n4Mo6NUDD3,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381601, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,0,13,38,79,"{'hashtags': [], 'urls': [{'url': 'https://t.co/n4Mo6NUDD3', 'expanded_url': 'https://trib.al/RXuX2GR', 'display_url': 'trib.al/RXuX2GR', 'indices': [62, 85]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,,False
51,Sun Apr 26 14:57:37 +0000 2020,1254424398142078976,1254424398142078976,"The latest on the coronavirus:
- Birx says Trump understands disinfectant isn’t a treatment for Covid-19
- Spain re… https://t.co/pg6ZHoCaMw","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381601, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,50,155,154,604,"{'hashtags': [], 'urls': [{'url': 'https://t.co/pg6ZHoCaMw', 'expanded_url': 'https://twitter.com/i/web/status/1254424398142078976', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],"[0, 140]","{'full_text': 'The latest on the coronavirus:\n- Birx says Trump understands disinfectant isn’t a treatment for Covid-19\n- Spain reports the smallest increase in deaths in more than a month\n- Global cases exceed 2.9 million\nhttps://t.co/5XwbeuCvqC https://t.co/E6VAEtSKls', 'display_text_range': [0, 231], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/5XwbeuCvqC', 'expanded_url': 'https://trib.al/2tAAQGm', 'display_url': 'trib.al/2tAAQGm', 'indices': [208, 231]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1254424395512262657, 'id_str': '1254424395512262657', 'indices': [232, 255], 'media_url': 'http://pbs.twimg.com/media/EWicV2wXsAE9C9v.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWicV2wXsAE9C9v.jpg', 'url': 'https://t.co/E6VAEtSKls', 'display_url': 'pic.twitter.com/E6VAEtSKls', 'expanded_url': 'https://twitter.com/business/status/1254424398142078976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2000, 'h': 1333, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1254424395512262657, 'id_str': '1254424395512262657', 'indices': [232, 255], 'media_url': 'http://pbs.twimg.com/media/EWicV2wXsAE9C9v.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EWicV2wXsAE9C9v.jpg', 'url': 'https://t.co/E6VAEtSKls', 'display_url': 'pic.twitter.com/E6VAEtSKls', 'expanded_url': 'https://twitter.com/business/status/1254424398142078976/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2000, 'h': 1333, 'resize': 'fit'}}}]}}",False
52,Sun Apr 26 14:48:04 +0000 2020,1254421996475158530,1254421996475158530,Spying risks take a backseat as mobile phone data aids virus fight https://t.co/nyGLjNRh9k,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381601, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,0,9,8,25,"{'hashtags': [], 'urls': [{'url': 'https://t.co/nyGLjNRh9k', 'expanded_url': 'https://trib.al/s9kpI4Q', 'display_url': 'trib.al/s9kpI4Q', 'indices': [67, 90]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,,False
53,Sun Apr 26 14:45:07 +0000 2020,1254421254322282497,1254421254322282497,The smartest executives have adopted a common communication strategy in the age of coronavirus: act dumb https://t.co/Gfy4ffheWZ via @BW,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381601, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,1,2,10,23,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Gfy4ffheWZ', 'expanded_url': 'https://trib.al/IrJWtn7', 'display_url': 'trib.al/IrJWtn7', 'indices': [105, 128]}], 'user_mentions': [{'screen_name': 'BW', 'name': 'Businessweek', 'id': 67358777, 'id_str': '67358777', 'indices': [133, 136]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,False
54,Sun Apr 26 14:42:02 +0000 2020,1254420476006457344,1254420476006457344,"Crops are under increasing stress across Europe because of drought, and climate change could make it a bigger long-… https://t.co/rSd70L73Sq","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381601, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,7,12,30,60,"{'hashtags': [], 'urls': [{'url': 'https://t.co/rSd70L73Sq', 'expanded_url': 'https://twitter.com/i/web/status/1254420476006457344', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,"{'full_text': 'Crops are under increasing stress across Europe because of drought, and climate change could make it a bigger long-term problem https://t.co/DWrqrrmk1a', 'display_text_range': [0, 151], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/DWrqrrmk1a', 'expanded_url': 'https://trib.al/cpAcx2s', 'display_url': 'trib.al/cpAcx2s', 'indices': [128, 151]}], 'user_mentions': [], 'symbols': []}}",False
55,Sun Apr 26 14:38:04 +0000 2020,1254419479255289857,1254419479255289857,"The Trump Organization is seeking U.K. and Irish bailout money to help cover wages for bartenders, bagpipers and ot… https://t.co/IpSSGw2W9y","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381601, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,22,32,95,129,"{'hashtags': [], 'urls': [{'url': 'https://t.co/IpSSGw2W9y', 'expanded_url': 'https://twitter.com/i/web/status/1254419479255289857', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,"{'full_text': 'The Trump Organization is seeking U.K. and Irish bailout money to help cover wages for bartenders, bagpipers and other furloughed employees https://t.co/1iZB7gLTGd', 'display_text_range': [0, 163], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/1iZB7gLTGd', 'expanded_url': 'https://trib.al/MsPvxab', 'display_url': 'trib.al/MsPvxab', 'indices': [140, 163]}], 'user_mentions': [], 'symbols': []}}",False
56,Sun Apr 26 14:37:03 +0000 2020,1254419223419461632,1254419223419461632,China should maintain liquidity at a reasonably ample level and offer targeted support to companies hit by the coro… https://t.co/4K3umG2cAD,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381601, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,2,8,16,31,"{'hashtags': [], 'urls': [{'url': 'https://t.co/4K3umG2cAD', 'expanded_url': 'https://twitter.com/i/web/status/1254419223419461632', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,"{'full_text': 'China should maintain liquidity at a reasonably ample level and offer targeted support to companies hit by the coronavirus epidemic, China’s central bank governor said https://t.co/nwqHIuTgVY', 'display_text_range': [0, 191], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/nwqHIuTgVY', 'expanded_url': 'https://trib.al/UHft8XP', 'display_url': 'trib.al/UHft8XP', 'indices': [168, 191]}], 'user_mentions': [], 'symbols': []}}",False
57,Sun Apr 26 14:30:31 +0000 2020,1254417580640686081,1254417580640686081,A two-track world is starting to establish itself in emerging markets https://t.co/IUQBfpOBIC,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381601, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,2,6,52,98,"{'hashtags': [], 'urls': [{'url': 'https://t.co/IUQBfpOBIC', 'expanded_url': 'https://trib.al/wnwUl1e', 'display_url': 'trib.al/wnwUl1e', 'indices': [70, 93]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,,False
58,Sun Apr 26 14:25:22 +0000 2020,1254416283539591171,1254416283539591171,Treasury Secretary Steven Mnuchin said that “over time” the U.S. will need to look into the sharply rising budget d… https://t.co/jEmtbT3agb,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381601, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,39,91,73,173,"{'hashtags': [], 'urls': [{'url': 'https://t.co/jEmtbT3agb', 'expanded_url': 'https://twitter.com/i/web/status/1254416283539591171', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,low,en,[{'tag': None}],,"{'full_text': 'Treasury Secretary Steven Mnuchin said that “over time” the U.S. will need to look into the sharply rising budget deficits created by the coronavirus support packages https://t.co/XWw27UtogQ', 'display_text_range': [0, 190], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/XWw27UtogQ', 'expanded_url': 'https://trib.al/R6rw848', 'display_url': 'trib.al/R6rw848', 'indices': [167, 190]}], 'user_mentions': [], 'symbols': []}}",False
59,Sun Apr 26 14:20:03 +0000 2020,1254414944323461121,1254414944323461121,This volunteer online army is fighting a crime wave unleashed by the coronavirus https://t.co/utZ0acWtWa via @BW,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381601, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,,False,0,5,7,40,"{'hashtags': [], 'urls': [{'url': 'https://t.co/utZ0acWtWa', 'expanded_url': 'https://trib.al/zFksuzq', 'display_url': 'trib.al/zFksuzq', 'indices': [81, 104]}], 'user_mentions': [{'screen_name': 'BW', 'name': 'Businessweek', 'id': 67358777, 'id_str': '67358777', 'indices': [109, 112]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,False
60,Sun Apr 26 14:19:44 +0000 2020,1254414866460311555,1254414866460311555,"RT @BW: Empty public spaces, temperature checks, and constant anxiety: Wuhan is coming back to life, but not as anyone knew it https://t.co…","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381601, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573454, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,"{'created_at': 'Sun Apr 26 06:30:06 +0000 2020', 'id': 1254296679571951622, 'id_str': '1254296679571951622', 'text': 'Empty public spaces, temperature checks, and constant anxiety: Wuhan is coming back to life, but not as anyone knew… https://t.co/AqqFSvWaFL', 'source': '<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>', 'truncated': True, 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 67358777, 'id_str': '67358777', 'name': 'Businessweek', 'screen_name': 'BW', 'location': 'New York, NY', 'url': 'http://www.businessweek.com', 'description': 'Covering the business world like no one else.\n\nCurrently making a magazine in our living rooms.\n\nSubscribe here: http://buswk.co/2tuyWNq', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 1682136, 'friends_count': 492, 'listed_count': 17990, 'favourites_count': 989, 'statuses_count': 93074, 'created_at': 'Thu Aug 20 16:50:58 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': 'FAF7F7', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': True, 'profile_link_color': '007CD5', 'profile_sidebar_border_color': 'D6D2D6', 'profile_sidebar_fill_color': 'FFFFFF', 'profile_text_color': '000000', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/714805970556297216/15vpk5RQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/714805970556297216/15vpk5RQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/67358777/1589455491', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'extended_tweet': {'full_text': 'Empty public spaces, temperature checks, and constant anxiety: Wuhan is coming back to life, but not as anyone knew it https://t.co/Gbm2Ko99fk', 'display_text_range': [0, 142], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/Gbm2Ko99fk', 'expanded_url': 'https://trib.al/nDVb5VB', 'display_url': 'trib.al/nDVb5VB', 'indices': [119, 142]}], 'user_mentions': [], 'symbols': []}}, 'quote_count': 2, 'reply_count': 5, 'retweet_count': 31, 'favorite_count': 49, 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/AqqFSvWaFL', 'expanded_url': 'https://twitter.com/i/web/status/1254296679571951622', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'filter_level': 'low', 'lang': 'en'}",False,0,0,0,0,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'BW', 'name': 'Businessweek', 'id': 67358777, 'id_str': '67358777', 'indices': [3, 6]}], 'symbols': []}",False,False,low,en,[{'tag': None}],,,
