,created_at,id,id_str,text,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,extended_tweet,display_text_range,scopes,retweeted_status
10,Tue May 12 04:44:07 +0000 2020,1260068211044777988,1260068211044777988,"Trump declares ""we have prevailed"" after ramping up virus tests https://t.co/lOfKo86nJK","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,8,28,21,38,"{'hashtags': [], 'urls': [{'url': 'https://t.co/lOfKo86nJK', 'expanded_url': 'https://trib.al/IoaQFrI', 'display_url': 'trib.al/IoaQFrI', 'indices': [64, 87]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
11,Tue May 12 04:38:03 +0000 2020,1260066684293058561,1260066684293058561,India is considering allowing some domestic flights to resume on May 18 or earlier https://t.co/jA8tATxqYB,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,2,26,59,"{'hashtags': [], 'urls': [{'url': 'https://t.co/jA8tATxqYB', 'expanded_url': 'https://trib.al/N4jYpeY', 'display_url': 'trib.al/N4jYpeY', 'indices': [83, 106]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
12,Tue May 12 04:33:06 +0000 2020,1260065441411747842,1260065441411747842,The virus could push unpaid utility bills to the highest in decades https://t.co/TRB649fHZP,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,2,11,46,81,"{'hashtags': [], 'urls': [{'url': 'https://t.co/TRB649fHZP', 'expanded_url': 'https://trib.al/w6SYmEg', 'display_url': 'trib.al/w6SYmEg', 'indices': [68, 91]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
13,Tue May 12 04:14:05 +0000 2020,1260060656025427968,1260060656025427968,Tesla told production workers their furlough ended and that it’s getting back to work at its factory in California https://t.co/SLrcLUQIUb,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,18,36,63,191,"{'hashtags': [], 'urls': [{'url': 'https://t.co/SLrcLUQIUb', 'expanded_url': 'https://trib.al/oJoN3Iu', 'display_url': 'trib.al/oJoN3Iu', 'indices': [115, 138]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
14,Tue May 12 03:54:05 +0000 2020,1260055621824581632,1260055621824581632,"Australian business conditions deteriorated further in April, weakening across the trading, profitability and emplo… https://t.co/htxQC1pZnp","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,4,16,28,"{'hashtags': [], 'urls': [{'url': 'https://t.co/htxQC1pZnp', 'expanded_url': 'https://twitter.com/i/web/status/1260055621824581632', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'Australian business conditions deteriorated further in April, weakening across the trading, profitability and employment segments https://t.co/KIzDilLaVc', 'display_text_range': [0, 153], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/KIzDilLaVc', 'expanded_url': 'https://trib.al/bFq9yJB', 'display_url': 'trib.al/bFq9yJB', 'indices': [130, 153]}], 'user_mentions': [], 'symbols': []}}",,,
15,Tue May 12 03:52:12 +0000 2020,1260055149520850944,1260055149520850944,"-U.S. futures ⬇
-Oil ⬆ at $24.50
-Australia, Hong Kong, South Korea stocks ⬇
-Gold ⬆
-Australian dollar ⬇ after Chi… https://t.co/IyLD3JPS2i","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,4,5,47,71,"{'hashtags': [], 'urls': [{'url': 'https://t.co/IyLD3JPS2i', 'expanded_url': 'https://twitter.com/i/web/status/1260055149520850944', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': ""-U.S. futures ⬇\n-Oil ⬆ at $24.50\n-Australia, Hong Kong, South Korea stocks ⬇\n-Gold ⬆\n-Australian dollar ⬇ after China suspends imports of meat from some of the nation's abbatoirs\nhttps://t.co/uKw6bdPyA7 https://t.co/3vtgwFRyKt"", 'display_text_range': [0, 202], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/uKw6bdPyA7', 'expanded_url': 'https://trib.al/bGxKVa8', 'display_url': 'trib.al/bGxKVa8', 'indices': [179, 202]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1260055147851513856, 'id_str': '1260055147851513856', 'indices': [203, 226], 'media_url': 'http://pbs.twimg.com/media/EXydex0XgAAdKvE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EXydex0XgAAdKvE.jpg', 'url': 'https://t.co/3vtgwFRyKt', 'display_url': 'pic.twitter.com/3vtgwFRyKt', 'expanded_url': 'https://twitter.com/business/status/1260055149520850944/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1260055147851513856, 'id_str': '1260055147851513856', 'indices': [203, 226], 'media_url': 'http://pbs.twimg.com/media/EXydex0XgAAdKvE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EXydex0XgAAdKvE.jpg', 'url': 'https://t.co/3vtgwFRyKt', 'display_url': 'pic.twitter.com/3vtgwFRyKt', 'expanded_url': 'https://twitter.com/business/status/1260055149520850944/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]}}","[0, 140]",,
16,Tue May 12 03:50:05 +0000 2020,1260054615158075392,1260054615158075392,"Jaguar Land Rover owner’s India business has no value, CLSA says https://t.co/JVbE88l8Mp","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,1,3,13,37,"{'hashtags': [], 'urls': [{'url': 'https://t.co/JVbE88l8Mp', 'expanded_url': 'https://trib.al/nU6e5g6', 'display_url': 'trib.al/nU6e5g6', 'indices': [65, 88]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
17,Tue May 12 03:42:01 +0000 2020,1260052585878355968,1260052585878355968,Quant pioneer PanAgora says today's medical data show scant hope for a coronavirus vaccine in 2020 https://t.co/knYin8A59i,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,2,8,21,48,"{'hashtags': [], 'urls': [{'url': 'https://t.co/knYin8A59i', 'expanded_url': 'https://trib.al/G9dFLT4', 'display_url': 'trib.al/G9dFLT4', 'indices': [99, 122]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
18,Tue May 12 03:36:02 +0000 2020,1260051080852967424,1260051080852967424,A 102-year-old Icelandic woman who survived the Spanish flu has recovered from Covid-19 https://t.co/bf2vQlQReU,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",False,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,160,135,1030,4822,"{'hashtags': [], 'urls': [{'url': 'https://t.co/bf2vQlQReU', 'expanded_url': 'https://trib.al/uGQ9xKY', 'display_url': 'trib.al/uGQ9xKY', 'indices': [88, 111]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],,,,
19,Tue May 12 03:15:10 +0000 2020,1260045826791026688,1260045826791026688,"Wuhan, where the global epidemic first started, reported its first new infections since the Chinese city ended its… https://t.co/ogDzst6DUs","<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,13,8,93,107,"{'hashtags': [], 'urls': [{'url': 'https://t.co/ogDzst6DUs', 'expanded_url': 'https://twitter.com/i/web/status/1260045826791026688', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'Wuhan, where the global epidemic first started, reported its first new infections since the Chinese city ended its 76-day lockdown https://t.co/dc7kNhwBzX', 'display_text_range': [0, 154], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/dc7kNhwBzX', 'expanded_url': 'https://trib.al/LRS7JEh', 'display_url': 'trib.al/LRS7JEh', 'indices': [131, 154]}], 'user_mentions': [], 'symbols': []}}",,,
20,Tue May 12 03:13:05 +0000 2020,1260045302863708166,1260045302863708166,European oil majors' plans to reduce greenhouse gases aren’t enough to meet the goals of the Paris climate agreemen… https://t.co/3nF03CrtvU,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",True,,,,,,"{'id': 34713362, 'id_str': '34713362', 'name': 'Bloomberg', 'screen_name': 'business', 'location': 'New York and the World', 'url': 'http://www.bloomberg.com', 'description': 'The first word in business news.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 6381594, 'friends_count': 1286, 'listed_count': 54860, 'favourites_count': 534, 'statuses_count': 573453, 'created_at': 'Thu Apr 23 20:05:17 +0000 2009', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '101112', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme9/bg.gif', 'profile_background_tile': True, 'profile_link_color': '3B94D9', 'profile_sidebar_border_color': 'DADADA', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '666666', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/991818020233404416/alrBF_dr_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/34713362/1503349279', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None}",,,,,False,0,1,19,35,"{'hashtags': [], 'urls': [{'url': 'https://t.co/3nF03CrtvU', 'expanded_url': 'https://twitter.com/i/web/status/1260045302863708166', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': ""European oil majors' plans to reduce greenhouse gases aren’t enough to meet the goals of the Paris climate agreement, according to a report https://t.co/PstxgZm1Gq"", 'display_text_range': [0, 163], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/PstxgZm1Gq', 'expanded_url': 'https://trib.al/rZAW0vg', 'display_url': 'trib.al/rZAW0vg', 'indices': [140, 163]}], 'user_mentions': [], 'symbols': []}}",,,
